,,365,1740264705041,,516,441,,Project Name,,0,,,188.00,,,,,,68,,,,,,,,,,,
https://www.kickstarter.com/projects/914310738/snakes-d10-game-rules-2nd-edition/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9121949#item9121949,,https://kicktraq.com/projects/914310738/snakes-d10-game-rules-2nd-edition/,RPG,,,Snakes D10 Game Rules 2nd Edition,September 8 2022,Y,USD,1.00,1,Not Funded,N,Y,N,$1,0.00%,Cancelled,0,1676332270309,August 9 2022,The complete ttrpg rule book,https://ksr-ugc.imgix.net/assets/038/217/309/c249b5c78e9c49b314c0edd3aabc04c5_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660019104&auto=format&frame=1&q=92&s=fe1568a770ba6ac91df7a2c68aee12ac,[size=14][b][url=https://www.kickstarter.com/projects/914310738/snakes-d10-game-rules-2nd-edition/?ref=kicktraq]Snakes D10 Game Rules 2nd Edition[/url][/b][/size][q]The complete ttrpg rule book[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/217/309/c249b5c78e9c49b314c0edd3aabc04c5_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660019104&auto=format&frame=1&q=92&s=fe1568a770ba6ac91df7a2c68aee12ac[/inlineimg][/floatleft][b]Deadline:[/b]09-08-2022[url=https://kicktraq.com/projects/914310738/snakes-d10-game-rules-2nd-edition/][IMG]https://kicktraq.com/projects/914310738/snakes-d10-game-rules-2nd-edition//minichart.png[/IMG][/url],,,,,
https://www.kickstarter.com/projects/ndhrpg/bestiarium-scales-and-decay/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9121999#item9121999,,https://kicktraq.com/projects/ndhrpg/bestiarium-scales-and-decay/,5E,,,Bestiarium: Scales & Decay,September 9 2022,Y,MXN,"693,099.00",0.05027453,"34,845.23",Y,N,Y,"MX$693,099",660.00%,Ended,34845.23,1676332270314,August 9 2022,"A hard cover, totally illustrated, Compendium of Dragons and Undeads for the 5th Edition Dungeons and Dragons (D&D)",https://ksr-ugc.imgix.net/assets/038/168/608/644a07266940c086f6920c02bb92ad2a_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659567193&auto=format&frame=1&q=92&s=392502528e59ba468091e9e0bc860cf8,"[size=14][b][url=https://www.kickstarter.com/projects/ndhrpg/bestiarium-scales-and-decay/?ref=kicktraq]Bestiarium: Scales & Decay[/url][/b][/size][q]A hard cover, totally illustrated, Compendium of Dragons and Undeads for the 5th Edition Dungeons and Dragons (D&D)[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/168/608/644a07266940c086f6920c02bb92ad2a_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659567193&auto=format&frame=1&q=92&s=392502528e59ba468091e9e0bc860cf8[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/ndhrpg/bestiarium-scales-and-decay/][IMG]https://kicktraq.com/projects/ndhrpg/bestiarium-scales-and-decay//minichart.png[/IMG][/url]","$5,279.58",,"34,845.23",,
https://www.kickstarter.com/projects/bellowdndmaps/cute-new-monsters-pack-for-dungeon-and-dragons/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9126290#item9126290,,https://kicktraq.com/projects/bellowdndmaps/cute-new-monsters-pack-for-dungeon-and-dragons/,5E,,,Cute Monster Pack for Dungeons And Dragons,September 9 2022,Y,EUR,986.00,1.01515,"1,000.94",Y,N,Y,€986.00,328.00%,Ended,1000.94,1676332270316,August 10 2022,The cute monster pack contains information about new monsters and maybe your familiars with portre and token images.,https://ksr-ugc.imgix.net/assets/038/213/207/c63a6598b65693575920d0f605cfddcb_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659986176&auto=format&frame=1&q=92&s=c1f6edcc6918721d356f12c3a3733d15,[size=14][b][url=https://www.kickstarter.com/projects/bellowdndmaps/cute-new-monsters-pack-for-dungeon-and-dragons/?ref=kicktraq]Cute Monster Pack for Dungeons And Dragons[/url][/b][/size][q]The cute monster pack contains information about new monsters and maybe your familiars with portre and token images.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/213/207/c63a6598b65693575920d0f605cfddcb_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659986176&auto=format&frame=1&q=92&s=c1f6edcc6918721d356f12c3a3733d15[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/bellowdndmaps/cute-new-monsters-pack-for-dungeon-and-dragons/][IMG]https://kicktraq.com/projects/bellowdndmaps/cute-new-monsters-pack-for-dungeon-and-dragons//minichart.png[/IMG][/url],$305.16,,"1,000.94",,
https://www.kickstarter.com/projects/zodiolestes/cy-ops-a-cy-borg-zine/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9153489#item9153489,,https://kicktraq.com/projects/zodiolestes/cy-ops-a-cy-borg-zine/,non-5E,https://rpggeek.com/rpg/75812/cy-borg,,CY_OPS /// a CY_BORG zine,September 9 2022,Y,GBP,"3,758.00",1.1601,"4,359.66",Y,N,Y,"£3,758",751.00%,Ended,4359.66,1676332270320,August 25 2022,A player-facing in-universe punk zine for use with CY_BORG.,https://ksr-ugc.imgix.net/assets/038/149/794/560b6a14034dd8d7f5c40447da1449e9_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659441320&auto=format&frame=1&q=92&s=4a4c1eaffec4df56987621570ca7bd28,[size=14][b][url=https://www.kickstarter.com/projects/zodiolestes/cy-ops-a-cy-borg-zine/?ref=kicktraq]CY_OPS /// a CY_BORG zine[/url][/b][/size][q]A player-facing in-universe punk zine for use with CY_BORG.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/149/794/560b6a14034dd8d7f5c40447da1449e9_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659441320&auto=format&frame=1&q=92&s=4a4c1eaffec4df56987621570ca7bd28[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/zodiolestes/cy-ops-a-cy-borg-zine/][IMG]https://kicktraq.com/projects/zodiolestes/cy-ops-a-cy-borg-zine//minichart.png[/IMG][/url],$580.51,,"4,359.66",,1
https://www.kickstarter.com/projects/equinoxsixelements/honey-hex-a-game-of-exploration-for-1-players/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9133699#item9133699,,https://kicktraq.com/projects/equinoxsixelements/honey-hex-a-game-of-exploration-for-1-players/,non-5E,https://rpggeek.com/rpg/69019/carta,,Honey Hex: A Game Of Exploration For 1+ Players,September 9 2022,Y,USD,"4,131.00",1,"4,131.00",Y,N,Y,"$4,131",516.00%,Ended,4131,1676332270319,August 16 2022,Explore strange new realms for Queen and Hive in this Carta-based tabletop roleplaying game! #ZineQuest4,https://ksr-ugc.imgix.net/assets/038/183/190/ee2ab2707f1786efeefee93c2fce9ee5_original.PNG?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659687132&auto=format&frame=1&q=92&s=51ded7f5251f24ac91b39ebf48133766,[size=14][b][url=https://www.kickstarter.com/projects/equinoxsixelements/honey-hex-a-game-of-exploration-for-1-players/?ref=kicktraq]Honey Hex: A Game Of Exploration For 1+ Players[/url][/b][/size][q]Explore strange new realms for Queen and Hive in this Carta-based tabletop roleplaying game! #ZineQuest4[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/183/190/ee2ab2707f1786efeefee93c2fce9ee5_original.PNG?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659687132&auto=format&frame=1&q=92&s=51ded7f5251f24ac91b39ebf48133766[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/equinoxsixelements/honey-hex-a-game-of-exploration-for-1-players/][IMG]https://kicktraq.com/projects/equinoxsixelements/honey-hex-a-game-of-exploration-for-1-players//minichart.png[/IMG][/url],$800.58,,"4,131.00",,
https://www.kickstarter.com/projects/nobuborg/trpg/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9130704#item9130704,,https://kicktraq.com/projects/nobuborg/trpg/,non-5E,https://rpggeek.com/rpg/56344/mork-borg,,信長の黒い城,September 9 2022,Y,JPY,"3,029,760.00",0.007017298,"21,260.73",Y,N,Y,"¥3,029,760",302.00%,Ended,21260.73,1676332270319,August 12 2022,朱鷺田祐介、新作TRPG制作企画始動！！,https://ksr-ugc.imgix.net/assets/038/251/922/6c0318253d9a9a45de31dbc946e09f3c_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660275501&auto=format&frame=1&q=92&s=6699ecfed7baa3e8ddf3252029fd5d0c,[size=14][b][url=https://www.kickstarter.com/projects/nobuborg/trpg/?ref=kicktraq]信長の黒い城[/url][/b][/size][q]朱鷺田祐介、新作TRPG制作企画始動！！[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/251/922/6c0318253d9a9a45de31dbc946e09f3c_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660275501&auto=format&frame=1&q=92&s=6699ecfed7baa3e8ddf3252029fd5d0c[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/nobuborg/trpg/][IMG]https://kicktraq.com/projects/nobuborg/trpg//minichart.png[/IMG][/url],"$7,039.98",,"21,260.73",,1
https://www.kickstarter.com/projects/braverun/feather-down-a-migration-story-ttrpg/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9121976#item9121976,,https://kicktraq.com/projects/braverun/feather-down-a-migration-story-ttrpg/,RPG,,,Feather Down: A Migration Story TTRPG,September 9 2022,Y,USD,"1,104.00",1,Not Funded,N,N,N,"$1,104",44.00%,Ended,0,1676332270315,August 9 2022,Feather Down is a game about being lost and unsure and moving forward anyway.,https://ksr-ugc.imgix.net/assets/038/153/959/dafb7028a1769d600dce9ad8abdcda6f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659464183&auto=format&frame=1&q=92&s=34a0d9a0d79f0ff7221bc64f2da495b5,[size=14][b][url=https://www.kickstarter.com/projects/braverun/feather-down-a-migration-story-ttrpg/?ref=kicktraq]Feather Down: A Migration Story TTRPG[/url][/b][/size][q]Feather Down is a game about being lost and unsure and moving forward anyway.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/153/959/dafb7028a1769d600dce9ad8abdcda6f_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659464183&auto=format&frame=1&q=92&s=34a0d9a0d79f0ff7221bc64f2da495b5[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/braverun/feather-down-a-migration-story-ttrpg/][IMG]https://kicktraq.com/projects/braverun/feather-down-a-migration-story-ttrpg//minichart.png[/IMG][/url],,2509.090909,,,
https://www.kickstarter.com/projects/brianhazzard/one-night-worlds-zero-prep-gm-less-one-page-ttrpgs/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9126296#item9126296,,https://kicktraq.com/projects/brianhazzard/one-night-worlds-zero-prep-gm-less-one-page-ttrpgs/,RPG,,,"One Night Worlds: Zero-prep, GM-less, one-page TTRPGs",September 9 2022,Y,USD,"11,158.00",1,"11,158.00",Y,N,Y,"$11,158",7438.00%,Ended,11158,1676332270317,August 10 2022,Discover new worlds with your friends with one shot friendly TTRPGs that emphasize collaborative storytelling with dramatic moments.,https://ksr-ugc.imgix.net/assets/037/976/952/012eabace4f6757534cf2ac657eb56a6_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1657988646&auto=format&frame=1&q=92&s=37e2734b1f019a5e0100ce5e56a12c2a,"[size=14][b][url=https://www.kickstarter.com/projects/brianhazzard/one-night-worlds-zero-prep-gm-less-one-page-ttrpgs/?ref=kicktraq]One Night Worlds: Zero-prep, GM-less, one-page TTRPGs[/url][/b][/size][q]Discover new worlds with your friends with one shot friendly TTRPGs that emphasize collaborative storytelling with dramatic moments.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/037/976/952/012eabace4f6757534cf2ac657eb56a6_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1657988646&auto=format&frame=1&q=92&s=37e2734b1f019a5e0100ce5e56a12c2a[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/brianhazzard/one-night-worlds-zero-prep-gm-less-one-page-ttrpgs/][IMG]https://kicktraq.com/projects/brianhazzard/one-night-worlds-zero-prep-gm-less-one-page-ttrpgs//minichart.png[/IMG][/url]",$150.01,,"11,158.00",,
https://www.kickstarter.com/projects/1202282794/the-conduit-a-solo-journaling-rpg-zine/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9126261#item9126261,,https://kicktraq.com/projects/1202282794/the-conduit-a-solo-journaling-rpg-zine/,RPG,,,THE CONDUIT - a solo journaling RPG zine,September 9 2022,Y,USD,"4,620.00",1,"4,620.00",Y,N,Y,"$4,620",1026.00%,Ended,4620,1676332270318,August 11 2022,A horror RPG about a medium who receives telepathic messages... (Zine Quest 4),https://ksr-ugc.imgix.net/assets/038/139/115/740cf42a0cdc9d7f16bd6ea7be27ddb1_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659366739&auto=format&frame=1&q=92&s=f0a76f329cad6066278891f154df483e,[size=14][b][url=https://www.kickstarter.com/projects/1202282794/the-conduit-a-solo-journaling-rpg-zine/?ref=kicktraq]THE CONDUIT - a solo journaling RPG zine[/url][/b][/size][q]A horror RPG about a medium who receives telepathic messages... (Zine Quest 4)[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/139/115/740cf42a0cdc9d7f16bd6ea7be27ddb1_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659366739&auto=format&frame=1&q=92&s=f0a76f329cad6066278891f154df483e[/inlineimg][/floatleft][b]Deadline:[/b]09-09-2022[url=https://kicktraq.com/projects/1202282794/the-conduit-a-solo-journaling-rpg-zine/][IMG]https://kicktraq.com/projects/1202282794/the-conduit-a-solo-journaling-rpg-zine//minichart.png[/IMG][/url],$450.29,,"4,620.00",,
https://www.kickstarter.com/projects/spielknights/aarlstrom/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9157105#9157105,,https://kicktraq.com/projects/spielknights/aarlstrom/,5E,,,Aarlstrom's Magical Wand Shop #Zinequest,September 10 2022,Y,USD,"1,483.00",1,"1,483.00",Y,N,Y,"$1,483",423.00%,Ended,1483,1676332270324,August 27 2022,"A storied collection of wands for aspiring wizards, witches, storytellers, and gamers [D&D 5E ready].",https://ksr-ugc.imgix.net/assets/038/417/779/7dd470ce451eb99693e54b61d85f1974_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1661747504&auto=format&frame=1&q=92&s=12cebc03a62165d485c90c23cbb1d20b,"[size=14][b][url=https://www.kickstarter.com/projects/spielknights/aarlstrom/?ref=kicktraq]Aarlstrom's Magical Wand Shop #Zinequest[/url][/b][/size][q]A storied collection of wands for aspiring wizards, witches, storytellers, and gamers [D&D 5E ready].[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/417/779/7dd470ce451eb99693e54b61d85f1974_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1661747504&auto=format&frame=1&q=92&s=12cebc03a62165d485c90c23cbb1d20b[/inlineimg][/floatleft][b]Deadline:[/b]09-10-2022[url=https://kicktraq.com/projects/spielknights/aarlstrom/][IMG]https://kicktraq.com/projects/spielknights/aarlstrom//minichart.png[/IMG][/url]",$350.59,,"1,483.00",,
https://www.kickstarter.com/projects/calltoadventure/shipwrecks-of-the-astral-sea/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9066795#item9066795,,https://www.kicktraq.com/projects/calltoadventure/shipwrecks-of-the-astral-sea/,5E,,,Shipwrecks of the Astral Sea,September 10 2022,Y,USD,"13,430.00",1,Not Funded,N,N,N,"$13,430",49.00%,Ended,0,1676332270321,July 12 2022,Spelljammer mini-dungeons to discover and explore.,https://ksr-ugc.imgix.net/assets/037/609/374/dfe5b45682cff0eae88a49e61a202179_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1654898275&auto=format&frame=1&q=92&s=bd4eb21609ff8a4e321f023db1808164,[size=14][b][url=https://www.kickstarter.com/projects/calltoadventure/shipwrecks-of-the-astral-sea/?ref=kicktraq]Shipwrecks of the Astral Sea[/url][/b][/size][q]Spelljammer mini-dungeons to discover and explore.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/037/609/374/dfe5b45682cff0eae88a49e61a202179_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1654898275&auto=format&frame=1&q=92&s=bd4eb21609ff8a4e321f023db1808164[/inlineimg][/floatleft][b]Deadline:[/b]09-10-2022[url=https://www.kicktraq.com/projects/calltoadventure/shipwrecks-of-the-astral-sea/][IMG]https://www.kicktraq.com/projects/calltoadventure/shipwrecks-of-the-astral-sea//minichart.png[/IMG][/url],,27408.16327,,,
https://www.kickstarter.com/projects/nachonomics/grey-seas-are-dreaming-of-my-death-all-souls-lost?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9153502#item9153502,,https://kicktraq.com/projects/nachonomics/grey-seas-are-dreaming-of-my-death-all-souls-lost/,non-5E,not in system,,Grey Seas Are Dreaming Of My Death: All Souls Lost,September 10 2022,Y,USD,"3,822.00",1,"3,822.00",Y,N,Y,"$3,822",318.00%,Ended,3822,1676332270323,August 24 2022,An expansion to the supernatural seafaring adventure RPG set in William Hope Hodgson's weed choked Sargasso Seas for #ZineQuest4.,https://ksr-ugc.imgix.net/assets/038/100/393/d98bfbf4e083bb658cb1dbff082dbfdf_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659018376&auto=format&frame=1&q=92&s=76dbafddd5da50bcbc1584a809d2a643,[size=14][b][url=https://www.kickstarter.com/projects/nachonomics/grey-seas-are-dreaming-of-my-death-all-souls-lost?ref=kicktraq]Grey Seas Are Dreaming Of My Death: All Souls Lost[/url][/b][/size][q]An expansion to the supernatural seafaring adventure RPG set in William Hope Hodgson's weed choked Sargasso Seas for #ZineQuest4.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/100/393/d98bfbf4e083bb658cb1dbff082dbfdf_original.jpg?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1659018376&auto=format&frame=1&q=92&s=76dbafddd5da50bcbc1584a809d2a643[/inlineimg][/floatleft][b]Deadline:[/b]09-10-2022[url=https://kicktraq.com/projects/nachonomics/grey-seas-are-dreaming-of-my-death-all-souls-lost/][IMG]https://kicktraq.com/projects/nachonomics/grey-seas-are-dreaming-of-my-death-all-souls-lost//minichart.png[/IMG][/url],"$1,201.89",,"3,822.00",,
https://www.kickstarter.com/projects/spacycatgirl/road-of-tin-a-zinequest-ttrpg/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9126260#item9126260,,https://kicktraq.com/projects/spacycatgirl/road-of-tin-a-zinequest-ttrpg/,RPG,,,Road of Tin - A #Zinequest TTRPG,September 10 2022,Y,USD,387.00,1,Not Funded,N,Y,N,$387,19.00%,Cancelled,0,1676332270322,August 11 2022,Design and play as conscious machines finding their way to the Silicon EDEN in the aftermath of the end of the world.,https://ksr-ugc.imgix.net/assets/038/238/267/a92002668c51be5ad1767702a728ccd1_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660165928&auto=format&frame=1&q=92&s=1f1fe4ebca92063211cf7e40255338ea,[size=14][b][url=https://www.kickstarter.com/projects/spacycatgirl/road-of-tin-a-zinequest-ttrpg/?ref=kicktraq]Road of Tin - A #Zinequest TTRPG[/url][/b][/size][q]Design and play as conscious machines finding their way to the Silicon EDEN in the aftermath of the end of the world.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/238/267/a92002668c51be5ad1767702a728ccd1_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660165928&auto=format&frame=1&q=92&s=1f1fe4ebca92063211cf7e40255338ea[/inlineimg][/floatleft][b]Deadline:[/b]09-10-2022[url=https://kicktraq.com/projects/spacycatgirl/road-of-tin-a-zinequest-ttrpg/][IMG]https://kicktraq.com/projects/spacycatgirl/road-of-tin-a-zinequest-ttrpg//minichart.png[/IMG][/url],,2036.842105,,,
https://www.kickstarter.com/projects/miakoblodeuwydd/loreleis-guide-to-the-worldly/?ref=kicktraq,https://rpggeek.com/geeklist/293485/kickstarter-rpg-game-books-2022?itemid=9130699#item9130699,,https://kicktraq.com/projects/miakoblodeuwydd/loreleis-guide-to-the-worldly/,5E,,,Lorelei's Guide to the Worldly,September 11 2022,Y,GBP,181.00,1.16187,Not Funded,N,N,N,£181,4.00%,Ended,0,1676332270324,August 12 2022,"A Dungeon's and Dragon's Supplement containing subclasses, monsters and more.",https://ksr-ugc.imgix.net/assets/038/258/540/d72adb03551ef9e3ea0a03e7be76571c_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660326289&auto=format&frame=1&q=92&s=fe0f9097f18a952cd8bb8a669b86bee0,"[size=14][b][url=https://www.kickstarter.com/projects/miakoblodeuwydd/loreleis-guide-to-the-worldly/?ref=kicktraq]Lorelei's Guide to the Worldly[/url][/b][/size][q]A Dungeon's and Dragon's Supplement containing subclasses, monsters and more.[/q][floatleft][inlineimg]https://ksr-ugc.imgix.net/assets/038/258/540/d72adb03551ef9e3ea0a03e7be76571c_original.png?ixlib=rb-4.0.2&crop=faces&w=160&h=90&fit=crop&v=1660326289&auto=format&frame=1&q=92&s=fe0f9097f18a952cd8bb8a669b86bee0[/inlineimg][/floatleft][b]Deadline:[/b]09-11-2022[url=https://kicktraq.com/projects/miakoblodeuwydd/loreleis-guide-to-the-worldly/][IMG]https://kicktraq.com/projects/miakoblodeuwydd/loreleis-guide-to-the-worldly//minichart.png[/IMG][/url]",,5257.46175,,,
