,,,1765838930138,,,,,77,,,,,,,,,,,,,,2025-10-24,,,,,,,
https://www.kickstarter.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11968211#11968211,,https://kicktraq.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes/,non-5E,https://rpggeek.com/rpg/73714/shadowdark-rpg,,Three New Battlezoo Secret Tomes for Shadowdark!,August 22 2025,Y,USD,"281,207.00",1,"281,207.00",Y,N,Y,"$281,207",2812.00%,Ended,281207,1765839026218,July 22 2025,Three Secret Tomes will transform your ShadowDark campaigns with hundreds of award-winning new monsters and new player options.,https://i.kickstarter.com/assets/049/020/437/40b9b8419cf96d226f15f4cb83dee098_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1745466331&width=160&sig=lAISBQ8c1lNQyS650EKywRzAIilXl6tMTpDJBRdtTWQ%3D,[size=14][b][url=https://www.kickstarter.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes/?ref=kicktraq]Three New Battlezoo Secret Tomes for Shadowdark![/url][/b][/size][q]Three Secret Tomes will transform your ShadowDark campaigns with hundreds of award-winning new monsters and new player options.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/049/020/437/40b9b8419cf96d226f15f4cb83dee098_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1745466331&width=160&sig=lAISBQ8c1lNQyS650EKywRzAIilXl6tMTpDJBRdtTWQ%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-22-2025[url=https://kicktraq.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes/][IMG]https://kicktraq.com/projects/rollforcombat/expand-your-shadowdark-games-with-three-new-secret-tomes//minichart.png[/IMG][/url],281207,10000.24893,,1
https://www.kickstarter.com/projects/545820095/doom-guard-supers-vs-cthulhu-board-game/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11968212#11968212,,https://kicktraq.com/projects/545820095/doom-guard-supers-vs-cthulhu-board-game/,non-5E,https://rpggeek.com/rpg/78185/savage-worlds-adventure-edition-swade,,Doom Guard: Board Game & Tabletop Roleplaying Game!,August 22 2025,Y,USD,"101,275.00",1,"101,275.00",Y,N,Y,"$101,275",1139.00%,Ended,101275,1765839026219,July 22 2025,Earth's super heroes and villains must unite to defeat eldritch horrors in this cooperative board game & TTRPG! Back either or both!,https://i.kickstarter.com/assets/050/088/221/71f6f9e05b762941ff010a2e9cc91be0_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1752840739&width=160&sig=OgZv2leMELBkm8UYzJKBvy4cY12s0W7r1YZmgn4nzUY%3D,[size=14][b][url=https://www.kickstarter.com/projects/545820095/doom-guard-supers-vs-cthulhu-board-game/?ref=kicktraq]Doom Guard: Board Game & Tabletop Roleplaying Game![/url][/b][/size][q]Earth's super heroes and villains must unite to defeat eldritch horrors in this cooperative board game & TTRPG! Back either or both![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/088/221/71f6f9e05b762941ff010a2e9cc91be0_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1752840739&width=160&sig=OgZv2leMELBkm8UYzJKBvy4cY12s0W7r1YZmgn4nzUY%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-22-2025[url=https://kicktraq.com/projects/545820095/doom-guard-supers-vs-cthulhu-board-game/][IMG]https://kicktraq.com/projects/545820095/doom-guard-supers-vs-cthulhu-board-game//minichart.png[/IMG][/url],101275,8891.571554,,
https://www.kickstarter.com/projects/legendarygames/legendary-planet-cosmic-adventure-for-5e-and-pathfinder-1e-2e/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11970434#11970434,,https://kicktraq.com/projects/legendarygames/legendary-planet-cosmic-adventure-for-5e-and-pathfinder-1e-2e/,5E,https://rpggeek.com/rpg/97874/tales-of-the-valiant | https://rpggeek.com/rpg/2791/pathfinder-1e-compatible-product | https://rpggeek.com/rpg/56973/pathfinder-2e-compatible-product | https://rpggeek.com/rpg/43232/starfinder-system-compatible-product,,"Legendary Planet: Cosmic Adventure for 5E, Pathfinder & More",August 22 2025,Y,USD,"47,911.00",1,"47,911.00",Y,N,Y,"$47,911",958.00%,Ended,47911,1765839026220,July 23 2025,"Sword-and-planet adventure across the universe for level 1-20 for D&D 2024 & 2014, Pathfinder 1E & 2E, Starfinder, Tales of the Valiant",https://i.kickstarter.com/assets/049/749/147/1eb481f2ec5f54fd71e2bded7c73f078_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1750403155&width=160&sig=hv8UsYEeR%2FXbrUXGrRUU61mn6AYMgJFOE9KqeeWo4lo%3D,"[size=14][b][url=https://www.kickstarter.com/projects/legendarygames/legendary-planet-cosmic-adventure-for-5e-and-pathfinder-1e-2e/?ref=kicktraq]Legendary Planet: Cosmic Adventure for 5E, Pathfinder & More[/url][/b][/size][q]Sword-and-planet adventure across the universe for level 1-20 for D&D 2024 & 2014, Pathfinder 1E & 2E, Starfinder, Tales of the Valiant[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/049/749/147/1eb481f2ec5f54fd71e2bded7c73f078_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1750403155&width=160&sig=hv8UsYEeR%2FXbrUXGrRUU61mn6AYMgJFOE9KqeeWo4lo%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-22-2025[url=https://kicktraq.com/projects/legendarygames/legendary-planet-cosmic-adventure-for-5e-and-pathfinder-1e-2e/][IMG]https://kicktraq.com/projects/legendarygames/legendary-planet-cosmic-adventure-for-5e-and-pathfinder-1e-2e//minichart.png[/IMG][/url]",47911,5001.148225,,
https://www.kickstarter.com/projects/397372697/creature-feature-quaterly-vol15-for-old-school-essentials/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11970445#11970445,,https://kicktraq.com/projects/397372697/creature-feature-quaterly-vol15-for-old-school-essentials/,non-5E,https://rpggeek.com/rpg/58009/old-school-essentials-retro-adventure-game,,Creature Feature Quaterly Vol.15 for Old School Essentials,August 22 2025,Y,USD,308.00,1,308.00,Y,N,Y,$308,616.00%,Ended,308,1765839026221,July 23 2025,16 monsters for use with OSE (or other games of the B/X variety). Packed with fluff and play aids- Paper minis! VTT tokens!,https://i.kickstarter.com/assets/050/144/271/791f3c9a3e4adf0d43b119bc84b35caa_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1753265250&width=160&sig=nng4Qe6fTrUpF56RUsAqck9vGtrrkvw6wzKyfRZZ%2Fj4%3D,[size=14][b][url=https://www.kickstarter.com/projects/397372697/creature-feature-quaterly-vol15-for-old-school-essentials/?ref=kicktraq]Creature Feature Quaterly Vol.15 for Old School Essentials[/url][/b][/size][q]16 monsters for use with OSE (or other games of the B/X variety). Packed with fluff and play aids- Paper minis! VTT tokens![/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/144/271/791f3c9a3e4adf0d43b119bc84b35caa_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1753265250&width=160&sig=nng4Qe6fTrUpF56RUsAqck9vGtrrkvw6wzKyfRZZ%2Fj4%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-22-2025[url=https://kicktraq.com/projects/397372697/creature-feature-quaterly-vol15-for-old-school-essentials/][IMG]https://kicktraq.com/projects/397372697/creature-feature-quaterly-vol15-for-old-school-essentials//minichart.png[/IMG][/url],308,50,1,
https://www.kickstarter.com/projects/317220809/lost-roads-of-lociam-the-world-that-is/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11970446#11970446,,https://kicktraq.com/projects/317220809/lost-roads-of-lociam-the-world-that-is/,non-5E,https://rpggeek.com/rpg/9836/lost-roads-of-lociam,,Lost Roads of Lociam - The World That Is,August 22 2025,Y,EUR,900.00,1.17225,"1,055.03",Y,N,Y,€900,180.00%,Ended,1055.03,1765839026222,July 23 2025,"The expansion to the Lost Roads of Lociam is The World That Is, about the place of humans in a fantasy world",https://i.kickstarter.com/assets/050/104/734/80d467588a89ad0a511554db0667e9ba_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1753006541&width=160&sig=ZPmrFgELzfxVYJnWFqSZZXb1AJCJUtKfbPTOUGvYrv0%3D,"[size=14][b][url=https://www.kickstarter.com/projects/317220809/lost-roads-of-lociam-the-world-that-is/?ref=kicktraq]Lost Roads of Lociam - The World That Is[/url][/b][/size][q]The expansion to the Lost Roads of Lociam is The World That Is, about the place of humans in a fantasy world[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/104/734/80d467588a89ad0a511554db0667e9ba_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1753006541&width=160&sig=ZPmrFgELzfxVYJnWFqSZZXb1AJCJUtKfbPTOUGvYrv0%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-22-2025[url=https://kicktraq.com/projects/317220809/lost-roads-of-lociam-the-world-that-is/][IMG]https://kicktraq.com/projects/317220809/lost-roads-of-lociam-the-world-that-is//minichart.png[/IMG][/url]",1055.025,586.125,,
https://www.kickstarter.com/projects/everytrickbooks/bruno-barleybeards-big-book-of-brewing/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11970451#11970451,,https://kicktraq.com/projects/everytrickbooks/bruno-barleybeards-big-book-of-brewing/,5E,,,Bruno Barleybeard's Big Book of Brewing,August 22 2025,Y,AUD,"3,107.00",0.64274,"1,996.99",Y,N,Y,"$3,107 AUD",517.00%,Ended,1996.99,1765839026223,July 23 2025,"A Book of Brewing, Beer-based Beverages and Buffoonery for your 5e games.",https://i.kickstarter.com/assets/049/878/939/5db3331333d401e4faff62ee7da3e7fe_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1751356404&width=160&sig=VJ8TLc%2F4GrN3q%2FuidA0bLJ6DR4lJ0ZnyzSD7s2P9nBo%3D,"[size=14][b][url=https://www.kickstarter.com/projects/everytrickbooks/bruno-barleybeards-big-book-of-brewing/?ref=kicktraq]Bruno Barleybeard's Big Book of Brewing[/url][/b][/size][q]A Book of Brewing, Beer-based Beverages and Buffoonery for your 5e games.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/049/878/939/5db3331333d401e4faff62ee7da3e7fe_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1751356404&width=160&sig=VJ8TLc%2F4GrN3q%2FuidA0bLJ6DR4lJ0ZnyzSD7s2P9nBo%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-22-2025[url=https://kicktraq.com/projects/everytrickbooks/bruno-barleybeards-big-book-of-brewing/][IMG]https://kicktraq.com/projects/everytrickbooks/bruno-barleybeards-big-book-of-brewing//minichart.png[/IMG][/url]",1996.99318,386.2656054,,
https://www.kickstarter.com/projects/blackthoughtgames/dunjonzin-a-ttrpg-adventure-zine/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11958233#11958233,,https://kicktraq.com/projects/blackthoughtgames/dunjonzin-a-ttrpg-adventure-zine/,non-5E,https://rpggeek.com/rpg/73714/shadowdark-rpg,,Dunjonzïn: A TTRPG Adventure Zine,August 23 2025,Y,USD,"1,908.00",1,Not Funded,N,N,N,"$1,908",27.00%,Ended,0,1765839026224,July 17 2025,Where Heroes Go to Die.,https://i.kickstarter.com/assets/050/023/806/1a6a17b15f5ec76f65f35f364c4e1858_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1752451784&width=160&sig=YRnwBztk7vgif6hafHvtEyLMCjq2RDfKhuRpfoaw88Q%3D,[size=14][b][url=https://www.kickstarter.com/projects/blackthoughtgames/dunjonzin-a-ttrpg-adventure-zine/?ref=kicktraq]Dunjonzïn: A TTRPG Adventure Zine[/url][/b][/size][q]Where Heroes Go to Die.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/023/806/1a6a17b15f5ec76f65f35f364c4e1858_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1752451784&width=160&sig=YRnwBztk7vgif6hafHvtEyLMCjq2RDfKhuRpfoaw88Q%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-23-2025[url=https://kicktraq.com/projects/blackthoughtgames/dunjonzin-a-ttrpg-adventure-zine/][IMG]https://kicktraq.com/projects/blackthoughtgames/dunjonzin-a-ttrpg-adventure-zine//minichart.png[/IMG][/url],0,7066.666667,,1
https://www.kickstarter.com/projects/kickgames/rise-of-the-children-of-anubis-egyptian-book-of-the-dead/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12020646#12020646,,https://kicktraq.com/projects/kickgames/rise-of-the-children-of-anubis-egyptian-book-of-the-dead/,5E,,,Rise of the Children of Anubis: Egyptian Book of the Dead,August 24 2025,Y,GBP,"2,507.00",1.3524,"3,390.47",Y,N,Y,"£2,507",4249.00%,Ended,3390.47,1765839026225,August 9 2025,"The 42 Judges have fallen. The Gates of the Duat yawn wide. From the Black Sands, the Children of Anubis lead the legions of the dead.",https://i.kickstarter.com/assets/050/351/337/89ad61b354c6fc9e662c17c0bbfdaaef_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1754672158&width=160&sig=ruFeK3xbSojz2p6SYyRgzdTj%2BeMtymoQ2NM%2BLMS81bQ%3D,"[size=14][b][url=https://www.kickstarter.com/projects/kickgames/rise-of-the-children-of-anubis-egyptian-book-of-the-dead/?ref=kicktraq]Rise of the Children of Anubis: Egyptian Book of the Dead[/url][/b][/size][q]The 42 Judges have fallen. The Gates of the Duat yawn wide. From the Black Sands, the Children of Anubis lead the legions of the dead.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/351/337/89ad61b354c6fc9e662c17c0bbfdaaef_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1754672158&width=160&sig=ruFeK3xbSojz2p6SYyRgzdTj%2BeMtymoQ2NM%2BLMS81bQ%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-24-2025[url=https://kicktraq.com/projects/kickgames/rise-of-the-children-of-anubis-egyptian-book-of-the-dead/][IMG]https://kicktraq.com/projects/kickgames/rise-of-the-children-of-anubis-egyptian-book-of-the-dead//minichart.png[/IMG][/url]",3390.4668,79.79446458,,
https://www.kickstarter.com/projects/ericbleney/the-missing-grain-shipment-a-classic-one-shot-5e-adventure/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12026425#12026425,,https://kicktraq.com/projects/ericbleney/the-missing-grain-shipment-a-classic-one-shot-5e-adventure/,5E,,,The Missing Grain Shipment: A Classic One-Shot 5e Adventure,August 24 2025,Y,CAD,"4,475.00",0.722830605,"3,234.67",Y,N,Y,"$4,475 CAD",4475.00%,Ended,3234.67,1765839026226,August 12 2025,"A 5E One-Shot adventure featuring investigation, wilderness exploration, and meaningful choices for 3-5 players Level 1.",https://i.kickstarter.com/assets/050/302/935/8fe41fa793e0bcf5e7e73045564c915c_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1754399366&width=160&sig=1V9jmaMG9Y6HbaiW8hlME%2FOCLaCKdw%2FZyXRTcNAIh4I%3D,"[size=14][b][url=https://www.kickstarter.com/projects/ericbleney/the-missing-grain-shipment-a-classic-one-shot-5e-adventure/?ref=kicktraq]The Missing Grain Shipment: A Classic One-Shot 5e Adventure[/url][/b][/size][q]A 5E One-Shot adventure featuring investigation, wilderness exploration, and meaningful choices for 3-5 players Level 1.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/302/935/8fe41fa793e0bcf5e7e73045564c915c_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1754399366&width=160&sig=1V9jmaMG9Y6HbaiW8hlME%2FOCLaCKdw%2FZyXRTcNAIh4I%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-24-2025[url=https://kicktraq.com/projects/ericbleney/the-missing-grain-shipment-a-classic-one-shot-5e-adventure/][IMG]https://kicktraq.com/projects/ericbleney/the-missing-grain-shipment-a-classic-one-shot-5e-adventure//minichart.png[/IMG][/url]",3234.666957,72.2830605,,
https://www.kickstarter.com/projects/jameskay/complete-town-7-a-dandd-highly-detailed-metropolis/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11977317#11977317,,https://kicktraq.com/projects/jameskay/complete-town-7-a-dandd-highly-detailed-metropolis/,5E,,,"Complete Town 7, A D&D Highly Detailed Metropolis",August 25 2025,Y,GBP,"13,661.00",1.3524,"18,475.14",Y,N,Y,"£13,661",6830.00%,Ended,18475.14,1765839026227,July 26 2025,"A DnD 5e compatible guidebook to a fantasy metropolis, meticulously detailing every corner of the town for your TTRPG adventures.",https://i.kickstarter.com/assets/050/041/642/d054157425e62cf82b0023eb943ce521_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1752563344&width=160&sig=xG4Q29NjU5IksQYaTQTMrtIc8rkwLSr7IVh%2FeF2Adic%3D,"[size=14][b][url=https://www.kickstarter.com/projects/jameskay/complete-town-7-a-dandd-highly-detailed-metropolis/?ref=kicktraq]Complete Town 7, A D&D Highly Detailed Metropolis[/url][/b][/size][q]A DnD 5e compatible guidebook to a fantasy metropolis, meticulously detailing every corner of the town for your TTRPG adventures.[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/050/041/642/d054157425e62cf82b0023eb943ce521_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1752563344&width=160&sig=xG4Q29NjU5IksQYaTQTMrtIc8rkwLSr7IVh%2FeF2Adic%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-25-2025[url=https://kicktraq.com/projects/jameskay/complete-town-7-a-dandd-highly-detailed-metropolis/][IMG]https://kicktraq.com/projects/jameskay/complete-town-7-a-dandd-highly-detailed-metropolis//minichart.png[/IMG][/url]",18475.1364,270.4998009,,
https://www.kickstarter.com/projects/trailsandtales/trails-and-tales-the-crypt-of-atan-thu/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=11968222#11968222,,https://kicktraq.com/projects/trailsandtales/trails-and-tales-the-crypt-of-atan-thu/,https://rpggeek.com/rpg/1297/old-school-reference-and-index-compilation-osric,,,Trails & Tales: The Crypt of Atan-Thu,August 26 2025,Y,CAD,"11,791.00",0.722675,"8,521.06",Y,N,Y,"$11,791 CAD",262.00%,Ended,8521.06,1765839026228,July 22 2025,An OSR Adventure for the World's Greatest Roleplaying Game,https://i.kickstarter.com/assets/049/962/690/e27a8fa67452efc679849c5e9af1fa25_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1751973198&width=160&sig=M7twGLZ5oj1SDOOAusqh6%2Fb84a9SxHLRvammUaDB1Ug%3D,[size=14][b][url=https://www.kickstarter.com/projects/trailsandtales/trails-and-tales-the-crypt-of-atan-thu/?ref=kicktraq]Trails & Tales: The Crypt of Atan-Thu[/url][/b][/size][q]An OSR Adventure for the World's Greatest Roleplaying Game[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/049/962/690/e27a8fa67452efc679849c5e9af1fa25_original.jpg?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1751973198&width=160&sig=M7twGLZ5oj1SDOOAusqh6%2Fb84a9SxHLRvammUaDB1Ug%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-26-2025[url=https://kicktraq.com/projects/trailsandtales/trails-and-tales-the-crypt-of-atan-thu/][IMG]https://kicktraq.com/projects/trailsandtales/trails-and-tales-the-crypt-of-atan-thu//minichart.png[/IMG][/url],8521.060925,3252.31333,1,
https://www.kickstarter.com/projects/fedarationofatlas/the-structure-rpg-lite-survival-horror-tabletop-game/?ref=kicktraq,https://rpggeek.com/geeklist/349660/kickstarter-rpg-game-books-2025?itemid=12011192#12011192,,https://kicktraq.com/projects/fedarationofatlas/the-structure-rpg-lite-survival-horror-tabletop-game/,RPG,,https://rpggeek.com/rpgfamily/79592/mork-borg,The Structure: RPG Lite - Survival Horror Tabletop Game,August 26 2025,Y,USD,"3,360.00",1,"3,360.00",Y,N,Y,"$3,360",336.00%,Ended,3360,1765839026229,August 5 2025,A Psychological Survival Horror RPG in an Endless Maze (MORK BORG compatible),https://i.kickstarter.com/assets/048/599/770/10bca2f8eee1a55554374011a30a2e1b_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742487658&width=160&sig=2%2F4ucu6oW6XBm83Fic1rry6XM%2FTlcZfL%2FAQ8csnXcCU%3D,[size=14][b][url=https://www.kickstarter.com/projects/fedarationofatlas/the-structure-rpg-lite-survival-horror-tabletop-game/?ref=kicktraq]The Structure: RPG Lite - Survival Horror Tabletop Game[/url][/b][/size][q]A Psychological Survival Horror RPG in an Endless Maze (MORK BORG compatible)[/q][floatleft][inlineimg]https://i.kickstarter.com/assets/048/599/770/10bca2f8eee1a55554374011a30a2e1b_original.png?anim=false&fit=cover&gravity=auto&height=90&origin=ugc&q=92&v=1742487658&width=160&sig=2%2F4ucu6oW6XBm83Fic1rry6XM%2FTlcZfL%2FAQ8csnXcCU%3D[/inlineimg][/floatleft][b]Deadline:[/b]08-26-2025[url=https://kicktraq.com/projects/fedarationofatlas/the-structure-rpg-lite-survival-horror-tabletop-game/][IMG]https://kicktraq.com/projects/fedarationofatlas/the-structure-rpg-lite-survival-horror-tabletop-game//minichart.png[/IMG][/url],3360,1000,,
